image_id,person,path
070648.jpg,1088,..\datasets\train\070648_aligned.jpg
022107.jpg,1153,..\datasets\train\022107_aligned.jpg
141935.jpg,4652,..\datasets\train\141935_aligned.jpg
043134.jpg,8275,..\datasets\train\043134_aligned.jpg
184176.jpg,5132,..\datasets\train\184176_aligned.jpg
129234.jpg,1770,..\datasets\train\129234_aligned.jpg
142084.jpg,8854,..\datasets\train\142084_aligned.jpg
010396.jpg,4945,..\datasets\train\010396_aligned.jpg
128933.jpg,975,..\datasets\train\128933_aligned.jpg
073270.jpg,5346,..\datasets\train\073270_aligned.jpg
201656.jpg,4973,..\datasets\train\201656_aligned.jpg
184099.jpg,6657,..\datasets\train\184099_aligned.jpg
140633.jpg,6151,..\datasets\train\140633_aligned.jpg
150654.jpg,10060,..\datasets\train\150654_aligned.jpg
009693.jpg,5126,..\datasets\train\009693_aligned.jpg
019802.jpg,3198,..\datasets\train\019802_aligned.jpg
086522.jpg,4433,..\datasets\train\086522_aligned.jpg
042268.jpg,8914,..\datasets\train\042268_aligned.jpg
000919.jpg,7124,..\datasets\train\000919_aligned.jpg
017000.jpg,9401,..\datasets\train\017000_aligned.jpg
119453.jpg,9682,..\datasets\train\119453_aligned.jpg
200888.jpg,10157,..\datasets\train\200888_aligned.jpg
126507.jpg,6555,..\datasets\train\126507_aligned.jpg
013815.jpg,199,..\datasets\train\013815_aligned.jpg
071519.jpg,4031,..\datasets\train\071519_aligned.jpg
193208.jpg,8245,..\datasets\train\193208_aligned.jpg
099839.jpg,4976,..\datasets\train\099839_aligned.jpg
012994.jpg,1895,..\datasets\train\012994_aligned.jpg
132861.jpg,7350,..\datasets\train\132861_aligned.jpg
096467.jpg,7119,..\datasets\train\096467_aligned.jpg
003690.jpg,3010,..\datasets\train\003690_aligned.jpg
145644.jpg,6585,..\datasets\train\145644_aligned.jpg
083840.jpg,1435,..\datasets\train\083840_aligned.jpg
011882.jpg,5694,..\datasets\train\011882_aligned.jpg
002284.jpg,220,..\datasets\train\002284_aligned.jpg
120362.jpg,6936,..\datasets\train\120362_aligned.jpg
082026.jpg,7850,..\datasets\train\082026_aligned.jpg
015662.jpg,3027,..\datasets\train\015662_aligned.jpg
170848.jpg,3140,..\datasets\train\170848_aligned.jpg
194396.jpg,8728,..\datasets\train\194396_aligned.jpg
136610.jpg,1447,..\datasets\train\136610_aligned.jpg
137375.jpg,9240,..\datasets\train\137375_aligned.jpg
163160.jpg,1293,..\datasets\train\163160_aligned.jpg
137290.jpg,7611,..\datasets\train\137290_aligned.jpg
005796.jpg,742,..\datasets\train\005796_aligned.jpg
121905.jpg,2793,..\datasets\train\121905_aligned.jpg
064387.jpg,7422,..\datasets\train\064387_aligned.jpg
046058.jpg,5784,..\datasets\train\046058_aligned.jpg
026113.jpg,4334,..\datasets\train\026113_aligned.jpg
077527.jpg,6119,..\datasets\train\077527_aligned.jpg
066741.jpg,7680,..\datasets\train\066741_aligned.jpg
024642.jpg,10085,..\datasets\train\024642_aligned.jpg
167595.jpg,1059,..\datasets\train\167595_aligned.jpg
013371.jpg,8987,..\datasets\train\013371_aligned.jpg
118699.jpg,1382,..\datasets\train\118699_aligned.jpg
030339.jpg,1447,..\datasets\train\030339_aligned.jpg
146357.jpg,4225,..\datasets\train\146357_aligned.jpg
158066.jpg,4794,..\datasets\train\158066_aligned.jpg
163935.jpg,1346,..\datasets\train\163935_aligned.jpg
173594.jpg,1469,..\datasets\train\173594_aligned.jpg
105373.jpg,4172,..\datasets\train\105373_aligned.jpg
077851.jpg,5609,..\datasets\train\077851_aligned.jpg
151608.jpg,7335,..\datasets\train\151608_aligned.jpg
039219.jpg,4418,..\datasets\train\039219_aligned.jpg
112597.jpg,10087,..\datasets\train\112597_aligned.jpg
200489.jpg,9761,..\datasets\train\200489_aligned.jpg
079122.jpg,2158,..\datasets\train\079122_aligned.jpg
024097.jpg,23,..\datasets\train\024097_aligned.jpg
172240.jpg,1415,..\datasets\train\172240_aligned.jpg
019555.jpg,8928,..\datasets\train\019555_aligned.jpg
083082.jpg,305,..\datasets\train\083082_aligned.jpg
001379.jpg,2861,..\datasets\train\001379_aligned.jpg
042266.jpg,5530,..\datasets\train\042266_aligned.jpg
003696.jpg,160,..\datasets\train\003696_aligned.jpg
152108.jpg,9011,..\datasets\train\152108_aligned.jpg
121381.jpg,6012,..\datasets\train\121381_aligned.jpg
078260.jpg,85,..\datasets\train\078260_aligned.jpg
013692.jpg,4647,..\datasets\train\013692_aligned.jpg
080255.jpg,2015,..\datasets\train\080255_aligned.jpg
010260.jpg,4577,..\datasets\train\010260_aligned.jpg
151282.jpg,4421,..\datasets\train\151282_aligned.jpg
137133.jpg,2331,..\datasets\train\137133_aligned.jpg
057235.jpg,10087,..\datasets\train\057235_aligned.jpg
130182.jpg,5833,..\datasets\train\130182_aligned.jpg
170693.jpg,4643,..\datasets\train\170693_aligned.jpg
169931.jpg,4177,..\datasets\train\169931_aligned.jpg
060085.jpg,2158,..\datasets\train\060085_aligned.jpg
139206.jpg,1297,..\datasets\train\139206_aligned.jpg
023648.jpg,9011,..\datasets\train\023648_aligned.jpg
094857.jpg,4268,..\datasets\train\094857_aligned.jpg
097018.jpg,4819,..\datasets\train\097018_aligned.jpg
090067.jpg,2240,..\datasets\train\090067_aligned.jpg
035336.jpg,7768,..\datasets\train\035336_aligned.jpg
194668.jpg,7488,..\datasets\train\194668_aligned.jpg
051218.jpg,1061,..\datasets\train\051218_aligned.jpg
173091.jpg,4204,..\datasets\train\173091_aligned.jpg
083310.jpg,1279,..\datasets\train\083310_aligned.jpg
148077.jpg,6412,..\datasets\train\148077_aligned.jpg
076994.jpg,7680,..\datasets\train\076994_aligned.jpg
133224.jpg,6995,..\datasets\train\133224_aligned.jpg
179777.jpg,209,..\datasets\train\179777_aligned.jpg
011932.jpg,7369,..\datasets\train\011932_aligned.jpg
184778.jpg,8611,..\datasets\train\184778_aligned.jpg
003081.jpg,6280,..\datasets\train\003081_aligned.jpg
196894.jpg,5159,..\datasets\train\196894_aligned.jpg
038787.jpg,5578,..\datasets\train\038787_aligned.jpg
024422.jpg,8707,..\datasets\train\024422_aligned.jpg
062701.jpg,1700,..\datasets\train\062701_aligned.jpg
116285.jpg,4811,..\datasets\train\116285_aligned.jpg
149404.jpg,6877,..\datasets\train\149404_aligned.jpg
003380.jpg,1008,..\datasets\train\003380_aligned.jpg
151617.jpg,8810,..\datasets\train\151617_aligned.jpg
179785.jpg,1293,..\datasets\train\179785_aligned.jpg
180160.jpg,1044,..\datasets\train\180160_aligned.jpg
064251.jpg,6316,..\datasets\train\064251_aligned.jpg
057001.jpg,1289,..\datasets\train\057001_aligned.jpg
033399.jpg,4251,..\datasets\train\033399_aligned.jpg
083642.jpg,2030,..\datasets\train\083642_aligned.jpg
193779.jpg,7407,..\datasets\train\193779_aligned.jpg
017555.jpg,5195,..\datasets\train\017555_aligned.jpg
108663.jpg,6696,..\datasets\train\108663_aligned.jpg
112696.jpg,5815,..\datasets\train\112696_aligned.jpg
184401.jpg,5298,..\datasets\train\184401_aligned.jpg
168589.jpg,3768,..\datasets\train\168589_aligned.jpg
084803.jpg,4061,..\datasets\train\084803_aligned.jpg
121926.jpg,4498,..\datasets\train\121926_aligned.jpg
014593.jpg,9902,..\datasets\train\014593_aligned.jpg
009769.jpg,9138,..\datasets\train\009769_aligned.jpg
150694.jpg,1611,..\datasets\train\150694_aligned.jpg
142523.jpg,6262,..\datasets\train\142523_aligned.jpg
192343.jpg,8861,..\datasets\train\192343_aligned.jpg
142319.jpg,5173,..\datasets\train\142319_aligned.jpg
036560.jpg,7768,..\datasets\train\036560_aligned.jpg
182054.jpg,3496,..\datasets\train\182054_aligned.jpg
001713.jpg,9729,..\datasets\train\001713_aligned.jpg
165127.jpg,4601,..\datasets\train\165127_aligned.jpg
160594.jpg,4934,..\datasets\train\160594_aligned.jpg
172837.jpg,2303,..\datasets\train\172837_aligned.jpg
048487.jpg,8636,..\datasets\train\048487_aligned.jpg
052902.jpg,4986,..\datasets\train\052902_aligned.jpg
189475.jpg,10077,..\datasets\train\189475_aligned.jpg
158390.jpg,7460,..\datasets\train\158390_aligned.jpg
118725.jpg,7203,..\datasets\train\118725_aligned.jpg
072879.jpg,6417,..\datasets\train\072879_aligned.jpg
043752.jpg,3270,..\datasets\train\043752_aligned.jpg
035182.jpg,3701,..\datasets\train\035182_aligned.jpg
183213.jpg,5301,..\datasets\train\183213_aligned.jpg
120017.jpg,8614,..\datasets\train\120017_aligned.jpg
196071.jpg,8777,..\datasets\train\196071_aligned.jpg
141425.jpg,4334,..\datasets\train\141425_aligned.jpg
193143.jpg,5218,..\datasets\train\193143_aligned.jpg
010819.jpg,1711,..\datasets\train\010819_aligned.jpg
136110.jpg,6705,..\datasets\train\136110_aligned.jpg
156954.jpg,6546,..\datasets\train\156954_aligned.jpg
052022.jpg,3708,..\datasets\train\052022_aligned.jpg
105642.jpg,7261,..\datasets\train\105642_aligned.jpg
072261.jpg,8817,..\datasets\train\072261_aligned.jpg
163868.jpg,971,..\datasets\train\163868_aligned.jpg
136663.jpg,8987,..\datasets\train\136663_aligned.jpg
033016.jpg,7354,..\datasets\train\033016_aligned.jpg
057815.jpg,10135,..\datasets\train\057815_aligned.jpg
163045.jpg,1043,..\datasets\train\163045_aligned.jpg
047964.jpg,3620,..\datasets\train\047964_aligned.jpg
135513.jpg,4610,..\datasets\train\135513_aligned.jpg
035703.jpg,4532,..\datasets\train\035703_aligned.jpg
007043.jpg,1448,..\datasets\train\007043_aligned.jpg
022079.jpg,4566,..\datasets\train\022079_aligned.jpg
075573.jpg,4498,..\datasets\train\075573_aligned.jpg
018541.jpg,6143,..\datasets\train\018541_aligned.jpg
133072.jpg,8614,..\datasets\train\133072_aligned.jpg
001516.jpg,7119,..\datasets\train\001516_aligned.jpg
044702.jpg,988,..\datasets\train\044702_aligned.jpg
003010.jpg,1008,..\datasets\train\003010_aligned.jpg
069339.jpg,4598,..\datasets\train\069339_aligned.jpg
080749.jpg,4988,..\datasets\train\080749_aligned.jpg
028342.jpg,1985,..\datasets\train\028342_aligned.jpg
088227.jpg,5953,..\datasets\train\088227_aligned.jpg
121498.jpg,1895,..\datasets\train\121498_aligned.jpg
061548.jpg,6430,..\datasets\train\061548_aligned.jpg
032422.jpg,4805,..\datasets\train\032422_aligned.jpg
103479.jpg,4959,..\datasets\train\103479_aligned.jpg
093006.jpg,7335,..\datasets\train\093006_aligned.jpg
014858.jpg,4609,..\datasets\train\014858_aligned.jpg
131007.jpg,9079,..\datasets\train\131007_aligned.jpg
094125.jpg,5488,..\datasets\train\094125_aligned.jpg
188847.jpg,8496,..\datasets\train\188847_aligned.jpg
060958.jpg,1224,..\datasets\train\060958_aligned.jpg
121976.jpg,4853,..\datasets\train\121976_aligned.jpg
039577.jpg,3808,..\datasets\train\039577_aligned.jpg
181483.jpg,192,..\datasets\train\181483_aligned.jpg
070618.jpg,8939,..\datasets\train\070618_aligned.jpg
180416.jpg,4388,..\datasets\train\180416_aligned.jpg
055554.jpg,4137,..\datasets\train\055554_aligned.jpg
164688.jpg,2195,..\datasets\train\164688_aligned.jpg
132032.jpg,4161,..\datasets\train\132032_aligned.jpg
112036.jpg,5394,..\datasets\train\112036_aligned.jpg
104644.jpg,1393,..\datasets\train\104644_aligned.jpg
104747.jpg,1874,..\datasets\train\104747_aligned.jpg
008114.jpg,6159,..\datasets\train\008114_aligned.jpg
155551.jpg,1524,..\datasets\train\155551_aligned.jpg
165529.jpg,3211,..\datasets\train\165529_aligned.jpg
027838.jpg,8979,..\datasets\train\027838_aligned.jpg
183157.jpg,5620,..\datasets\train\183157_aligned.jpg
040806.jpg,7154,..\datasets\train\040806_aligned.jpg
002442.jpg,10044,..\datasets\train\002442_aligned.jpg
163363.jpg,4696,..\datasets\train\163363_aligned.jpg
116125.jpg,8825,..\datasets\train\116125_aligned.jpg
172044.jpg,4602,..\datasets\train\172044_aligned.jpg
151419.jpg,5094,..\datasets\train\151419_aligned.jpg
155247.jpg,3623,..\datasets\train\155247_aligned.jpg
153714.jpg,6280,..\datasets\train\153714_aligned.jpg
123113.jpg,122,..\datasets\train\123113_aligned.jpg
076754.jpg,433,..\datasets\train\076754_aligned.jpg
164233.jpg,3028,..\datasets\train\164233_aligned.jpg
035554.jpg,5549,..\datasets\train\035554_aligned.jpg
129165.jpg,1447,..\datasets\train\129165_aligned.jpg
051669.jpg,1061,..\datasets\train\051669_aligned.jpg
191834.jpg,8611,..\datasets\train\191834_aligned.jpg
142943.jpg,4962,..\datasets\train\142943_aligned.jpg
050453.jpg,2331,..\datasets\train\050453_aligned.jpg
047583.jpg,4027,..\datasets\train\047583_aligned.jpg
022025.jpg,1875,..\datasets\train\022025_aligned.jpg
080023.jpg,4164,..\datasets\train\080023_aligned.jpg
160767.jpg,1246,..\datasets\train\160767_aligned.jpg
035301.jpg,1568,..\datasets\train\035301_aligned.jpg
006811.jpg,8609,..\datasets\train\006811_aligned.jpg
059383.jpg,2155,..\datasets\train\059383_aligned.jpg
033385.jpg,6398,..\datasets\train\033385_aligned.jpg
063692.jpg,4664,..\datasets\train\063692_aligned.jpg
039639.jpg,7286,..\datasets\train\039639_aligned.jpg
114057.jpg,2897,..\datasets\train\114057_aligned.jpg
144429.jpg,3404,..\datasets\train\144429_aligned.jpg
155143.jpg,2141,..\datasets\train\155143_aligned.jpg
198641.jpg,6657,..\datasets\train\198641_aligned.jpg
119203.jpg,1998,..\datasets\train\119203_aligned.jpg
085789.jpg,4671,..\datasets\train\085789_aligned.jpg
101012.jpg,6422,..\datasets\train\101012_aligned.jpg
069504.jpg,1639,..\datasets\train\069504_aligned.jpg
185500.jpg,6267,..\datasets\train\185500_aligned.jpg
018707.jpg,4438,..\datasets\train\018707_aligned.jpg
197819.jpg,7439,..\datasets\train\197819_aligned.jpg
065744.jpg,6683,..\datasets\train\065744_aligned.jpg
137780.jpg,5485,..\datasets\train\137780_aligned.jpg
187975.jpg,8728,..\datasets\train\187975_aligned.jpg
014586.jpg,1998,..\datasets\train\014586_aligned.jpg
003106.jpg,2562,..\datasets\train\003106_aligned.jpg
048623.jpg,6291,..\datasets\train\048623_aligned.jpg
081736.jpg,9138,..\datasets\train\081736_aligned.jpg
055162.jpg,6363,..\datasets\train\055162_aligned.jpg
098407.jpg,2015,..\datasets\train\098407_aligned.jpg
111554.jpg,8374,..\datasets\train\111554_aligned.jpg
035444.jpg,8854,..\datasets\train\035444_aligned.jpg
082495.jpg,31,..\datasets\train\082495_aligned.jpg
107315.jpg,2550,..\datasets\train\107315_aligned.jpg
113419.jpg,9211,..\datasets\train\113419_aligned.jpg
111059.jpg,7680,..\datasets\train\111059_aligned.jpg
027208.jpg,9138,..\datasets\train\027208_aligned.jpg
126311.jpg,6404,..\datasets\train\126311_aligned.jpg
039842.jpg,3168,..\datasets\train\039842_aligned.jpg
184734.jpg,5256,..\datasets\train\184734_aligned.jpg
059840.jpg,6894,..\datasets\train\059840_aligned.jpg
133142.jpg,4315,..\datasets\train\133142_aligned.jpg
085709.jpg,5459,..\datasets\train\085709_aligned.jpg
123807.jpg,3198,..\datasets\train\123807_aligned.jpg
065209.jpg,8785,..\datasets\train\065209_aligned.jpg
166180.jpg,4911,..\datasets\train\166180_aligned.jpg
128250.jpg,3928,..\datasets\train\128250_aligned.jpg
178717.jpg,1999,..\datasets\train\178717_aligned.jpg
146977.jpg,5510,..\datasets\train\146977_aligned.jpg
180205.jpg,3028,..\datasets\train\180205_aligned.jpg
160578.jpg,5911,..\datasets\train\160578_aligned.jpg
122678.jpg,3364,..\datasets\train\122678_aligned.jpg
038106.jpg,4853,..\datasets\train\038106_aligned.jpg
005860.jpg,4945,..\datasets\train\005860_aligned.jpg
096877.jpg,5382,..\datasets\train\096877_aligned.jpg
136597.jpg,10087,..\datasets\train\136597_aligned.jpg
152343.jpg,5729,..\datasets\train\152343_aligned.jpg
054204.jpg,5313,..\datasets\train\054204_aligned.jpg
061131.jpg,5303,..\datasets\train\061131_aligned.jpg
129708.jpg,4959,..\datasets\train\129708_aligned.jpg
092997.jpg,487,..\datasets\train\092997_aligned.jpg
082197.jpg,5449,..\datasets\train\082197_aligned.jpg
065923.jpg,6290,..\datasets\train\065923_aligned.jpg
174035.jpg,3901,..\datasets\train\174035_aligned.jpg
134026.jpg,534,..\datasets\train\134026_aligned.jpg
058520.jpg,2533,..\datasets\train\058520_aligned.jpg
165630.jpg,2182,..\datasets\train\165630_aligned.jpg
028421.jpg,9902,..\datasets\train\028421_aligned.jpg
163697.jpg,3859,..\datasets\train\163697_aligned.jpg
177191.jpg,4242,..\datasets\train\177191_aligned.jpg
147213.jpg,6188,..\datasets\train\147213_aligned.jpg
079331.jpg,2301,..\datasets\train\079331_aligned.jpg
148609.jpg,4923,..\datasets\train\148609_aligned.jpg
196498.jpg,5256,..\datasets\train\196498_aligned.jpg
166709.jpg,209,..\datasets\train\166709_aligned.jpg
165421.jpg,3117,..\datasets\train\165421_aligned.jpg
002531.jpg,2461,..\datasets\train\002531_aligned.jpg
027874.jpg,9165,..\datasets\train\027874_aligned.jpg
008875.jpg,4853,..\datasets\train\008875_aligned.jpg
125063.jpg,7315,..\datasets\train\125063_aligned.jpg
091833.jpg,4521,..\datasets\train\091833_aligned.jpg
049215.jpg,3730,..\datasets\train\049215_aligned.jpg
087909.jpg,5369,..\datasets\train\087909_aligned.jpg
086730.jpg,1448,..\datasets\train\086730_aligned.jpg
179684.jpg,1198,..\datasets\train\179684_aligned.jpg
130095.jpg,4334,..\datasets\train\130095_aligned.jpg
014321.jpg,8148,..\datasets\train\014321_aligned.jpg
143817.jpg,3714,..\datasets\train\143817_aligned.jpg
111522.jpg,4450,..\datasets\train\111522_aligned.jpg
062156.jpg,4478,..\datasets\train\062156_aligned.jpg
126171.jpg,6585,..\datasets\train\126171_aligned.jpg
073288.jpg,2332,..\datasets\train\073288_aligned.jpg
013420.jpg,1611,..\datasets\train\013420_aligned.jpg
029643.jpg,2124,..\datasets\train\029643_aligned.jpg
124376.jpg,2067,..\datasets\train\124376_aligned.jpg
039962.jpg,1493,..\datasets\train\039962_aligned.jpg
057298.jpg,6290,..\datasets\train\057298_aligned.jpg
077804.jpg,4334,..\datasets\train\077804_aligned.jpg
138775.jpg,147,..\datasets\train\138775_aligned.jpg
128002.jpg,8443,..\datasets\train\128002_aligned.jpg
050390.jpg,4953,..\datasets\train\050390_aligned.jpg
178591.jpg,3040,..\datasets\train\178591_aligned.jpg
089493.jpg,4450,..\datasets\train\089493_aligned.jpg
043225.jpg,2124,..\datasets\train\043225_aligned.jpg
104769.jpg,6914,..\datasets\train\104769_aligned.jpg
001180.jpg,6921,..\datasets\train\001180_aligned.jpg
082634.jpg,10144,..\datasets\train\082634_aligned.jpg
122098.jpg,6081,..\datasets\train\122098_aligned.jpg
017077.jpg,4824,..\datasets\train\017077_aligned.jpg
006825.jpg,9742,..\datasets\train\006825_aligned.jpg
020171.jpg,4962,..\datasets\train\020171_aligned.jpg
119832.jpg,2168,..\datasets\train\119832_aligned.jpg
178478.jpg,3508,..\datasets\train\178478_aligned.jpg
057023.jpg,4724,..\datasets\train\057023_aligned.jpg
070181.jpg,9669,..\datasets\train\070181_aligned.jpg
131522.jpg,1873,..\datasets\train\131522_aligned.jpg
164493.jpg,56,..\datasets\train\164493_aligned.jpg
105741.jpg,661,..\datasets\train\105741_aligned.jpg
012197.jpg,8656,..\datasets\train\012197_aligned.jpg
088814.jpg,2897,..\datasets\train\088814_aligned.jpg
129892.jpg,4636,..\datasets\train\129892_aligned.jpg
055338.jpg,8602,..\datasets\train\055338_aligned.jpg
109523.jpg,5153,..\datasets\train\109523_aligned.jpg
015123.jpg,871,..\datasets\train\015123_aligned.jpg
201590.jpg,5433,..\datasets\train\201590_aligned.jpg
080237.jpg,5982,..\datasets\train\080237_aligned.jpg
193800.jpg,9714,..\datasets\train\193800_aligned.jpg
021126.jpg,6418,..\datasets\train\021126_aligned.jpg
070839.jpg,8189,..\datasets\train\070839_aligned.jpg
066380.jpg,5427,..\datasets\train\066380_aligned.jpg
061742.jpg,8987,..\datasets\train\061742_aligned.jpg
136784.jpg,4410,..\datasets\train\136784_aligned.jpg
027930.jpg,1033,..\datasets\train\027930_aligned.jpg
008904.jpg,8845,..\datasets\train\008904_aligned.jpg
017917.jpg,3957,..\datasets\train\017917_aligned.jpg
062395.jpg,4498,..\datasets\train\062395_aligned.jpg
018812.jpg,4395,..\datasets\train\018812_aligned.jpg
051819.jpg,8971,..\datasets\train\051819_aligned.jpg
177987.jpg,209,..\datasets\train\177987_aligned.jpg
124557.jpg,553,..\datasets\train\124557_aligned.jpg
014797.jpg,5491,..\datasets\train\014797_aligned.jpg
132155.jpg,5901,..\datasets\train\132155_aligned.jpg
181340.jpg,1201,..\datasets\train\181340_aligned.jpg
098870.jpg,977,..\datasets\train\098870_aligned.jpg
032314.jpg,5157,..\datasets\train\032314_aligned.jpg
047504.jpg,6420,..\datasets\train\047504_aligned.jpg
197398.jpg,8951,..\datasets\train\197398_aligned.jpg
